,Unnamed: 0,Date,Close,Open,High,Low,Volume,Change,Kospi_Close,Kospi_Volume,Dow_Close,Dow_Volume,SP_Close,SSEC_Close,SSEC_Volume,EU_Close,EU_Volume,DE_Close,DE_Volume,FR_Close,FR_Volume,Gold_Close,Gold_Volume,Gas_Close,Gas_Volume,Oil_Close,oil_Volume,HG_Close,HG_Volume,JP_Close,JP_Volume,Bond_1m_Close,Bond_6m_Close,Bond_1y_Close,Bond_5y_Close,Bond_10y_Close,Bond_30y_Close,usd_krw_Close,usd_rub_Close,usd_eur_Close,VIX_Close
1264,1264,2021-08-07,1.4741,1.4011,1.4846,1.3958,396610000.0,0.0521,3270.36,941360000.0,35208.51,231570000.0,4436.52,3458.23,33680000000.0,4174.54,28550000.0,15761.45,52190000.0,6816.96,67230000.0,1763.1,323150.0,4.14,153150.0,68.28,537140.0,4.3145,20.0,27820.04,563740000.0,0.041,0.051,0.074,0.7741,1.305,1.953,1144.93,73.4602,0.8501,16.15
1265,1265,2021-08-08,1.4264,1.4735,1.4943,1.4077,337150000.0,-0.0324,3270.36,941360000.0,35208.51,231570000.0,4436.52,3458.23,33680000000.0,4174.54,28550000.0,15761.45,52190000.0,6816.96,67230000.0,1763.1,323150.0,4.14,153150.0,68.28,537140.0,4.3145,20.0,27820.04,563740000.0,0.041,0.051,0.074,0.7741,1.305,1.953,1144.93,73.4602,0.8501,16.15
1266,1266,2021-08-09,1.4752,1.4262,1.4987,1.3947,322950000.0,0.0342,3260.42,707650000.0,35101.85,207850000.0,4432.35,3494.63,34990000000.0,4177.15,18160000.0,15745.41,41280000.0,6813.18,47890000.0,1726.5,289540.0,4.06,180000.0,66.48,598380.0,4.2625,90.0,27820.04,563740000.0,0.041,0.051,0.076,0.7984,1.325,1.97,1146.89,73.6921,0.8517,16.72
1267,1267,2021-08-10,1.6768,1.4754,1.6994,1.4576,558570000.0,0.1367,3243.19,730350000.0,35264.67,255240000.0,4436.75,3529.93,34510000000.0,4187.82,16680000.0,15770.71,37940000.0,6820.21,48650000.0,1731.7,182560.0,4.089,157510.0,68.29,452130.0,4.325,10.0,27888.15,614310000.0,0.046,0.056,0.076,0.8292,1.354,2.001,1152.7,73.9234,0.8531,16.79
1268,1268,2021-08-11,1.7979,1.6776,1.8917,1.6703,810290000.0,0.0722,3220.62,618090000.0,35484.97,233040000.0,4447.7,3532.62,38380000000.0,4206.33,23520000.0,15826.09,46980000.0,6857.99,54450000.0,1753.3,185440.0,4.059,161900.0,69.25,513290.0,4.338,10.0,28070.51,671470000.0,0.038,0.053,0.081,0.8067,1.335,2.001,1153.98,73.3795,0.8517,16.06
1269,1269,2021-08-12,1.8288,1.7976,1.8669,1.6808,69990000.0,0.0172,3208.38,643280000.0,35499.85,236160000.0,4460.84,3524.74,38110000000.0,4226.33,20470000.0,15937.51,53020000.0,6882.47,53050000.0,1751.8,137120.0,3.933,186990.0,69.09,352470.0,4.3245,50.0,28015.02,579360000.0,0.033,0.051,0.079,0.8278,1.361,2.003,1162.98,73.611,0.8524,15.59
1270,1270,2021-08-13,2.137,1.8288,2.1475,1.8233,994020000.0,0.1685,3171.29,696470000.0,35515.38,238680000.0,4468.0,3516.3,37820000000.0,4229.7,18090000.0,15977.44,39910000.0,6896.04,49870000.0,1778.2,144810.0,3.861,123010.0,68.44,272030.0,4.3245,50.0,27977.15,558180000.0,0.041,0.051,0.074,0.7763,1.283,1.933,1161.37,73.2193,0.8478,15.45
1271,1271,2021-08-14,2.1889,2.137,2.251,2.089,1050000000.0,0.0243,3171.29,696470000.0,35515.38,238680000.0,4468.0,3516.3,37820000000.0,4229.7,18090000.0,15977.44,39910000.0,6896.04,49870000.0,1778.2,144810.0,3.861,123010.0,68.44,272030.0,4.3245,50.0,27977.15,558180000.0,0.041,0.051,0.074,0.7763,1.283,1.933,1161.37,73.2193,0.8478,15.45
1272,1272,2021-08-15,2.1679,2.1888,2.2493,2.0321,718040000.0,-0.0096,3171.29,696470000.0,35515.38,238680000.0,4468.0,3516.3,37820000000.0,4229.7,18090000.0,15977.44,39910000.0,6896.04,49870000.0,1778.2,144810.0,3.861,123010.0,68.44,272030.0,4.3245,50.0,27977.15,558180000.0,0.038,0.0532,0.0761,0.7779,1.283,1.936,1161.37,73.2193,0.8478,15.45
1273,1273,2021-08-16,2.0729,2.1669,2.1963,2.0485,509150000.0,-0.0438,3171.29,696470000.0,35625.4,294010000.0,4479.66,3517.34,39110000000.0,4202.44,20110000.0,15925.73,44310000.0,6838.77,49720000.0,1789.8,137700.0,3.946,101670.0,67.29,334840.0,4.299,30.0,27523.19,571880000.0,0.035,0.048,0.074,0.7618,1.268,1.93,1165.28,73.2434,0.8488,16.12
1274,1274,2021-08-17,1.9255,2.0729,2.1401,1.9131,437150000.0,-0.0711,3143.09,690840000.0,35343.28,310150000.0,4448.08,3446.98,42290000000.0,4196.4,28100000.0,15921.95,46080000.0,6819.84,56250000.0,1787.8,144820.0,3.837,131220.0,66.59,235300.0,4.195,130.0,27424.47,495700000.0,0.03,0.053,0.071,0.77,1.267,1.926,1177.3,73.572,0.8539,17.91
1275,1275,2021-08-18,2.1097,1.9253,2.1611,1.8787,590030000.0,0.0957,3158.93,622790000.0,34960.69,291060000.0,4400.27,3485.29,38920000000.0,4189.42,22130000.0,15965.97,45360000.0,6770.11,55660000.0,1784.4,132730.0,3.852,95510.0,65.46,121200.0,4.114,970.0,27585.91,500510000.0,0.033,0.051,0.068,0.7685,1.26,1.901,1170.03,73.8237,0.8537,21.57
1276,1276,2021-08-19,2.439,2.1049,2.4522,2.0464,867200000.0,0.1561,3097.83,655630000.0,34894.12,335050000.0,4405.8,3465.55,38240000000.0,4124.71,31920000.0,15765.81,64750000.0,6605.89,96570000.0,1783.1,151250.0,3.83,121760.0,63.69,88240.0,4.0335,110.0,27281.17,651280000.0,0.028,0.046,0.066,0.7702,1.243,1.874,1176.28,74.1661,0.8563,21.67
1277,1277,2021-08-20,2.4553,2.439,2.5794,2.3734,810940000.0,0.0067,3060.51,672090000.0,35120.08,269550000.0,4441.67,3427.33,39110000000.0,4147.5,22120000.0,15808.04,49980000.0,6626.11,66760000.00000001,1784.0,107970.0,3.851,108520.0,62.32,24630.0,4.1075,40.0,27013.25,758030000.0,0.043,0.046,0.063,0.7834,1.255,1.871,1175.15,74.2646,0.8548,18.56
1278,1278,2021-08-21,2.436,2.4553,2.5288,2.387,349360000.0,-0.0078,3060.51,672090000.0,35120.08,269550000.0,4441.67,3427.33,39110000000.0,4147.5,22120000.0,15808.04,49980000.0,6626.11,66760000.00000001,1784.0,107970.0,3.851,108520.0,62.32,24630.0,4.1075,40.0,27013.25,758030000.0,0.043,0.046,0.063,0.7834,1.255,1.871,1175.15,74.2646,0.8548,18.56
1279,1279,2021-08-22,2.7068,2.436,2.7184,2.4337,621800000.0,0.1112,3060.51,672090000.0,35120.08,269550000.0,4441.67,3427.33,39110000000.0,4147.5,22120000.0,15808.04,49980000.0,6626.11,66760000.00000001,1784.0,107970.0,3.851,108520.0,62.32,24630.0,4.1075,40.0,27013.25,758030000.0,0.0482,0.0456,0.0659,0.7866,1.26,1.876,1175.15,74.2646,0.8548,18.56
1280,1280,2021-08-23,2.9153,2.7058,2.9701,2.6898,841880000.0,0.077,3090.21,570980000.0,35335.71,250960000.0,4479.54,3477.13,38470000000.0,4176.42,20010000.0,15852.79,39880000.0,6683.1,56010000.0,1806.3,156320.0,3.945,85500.0,65.64,397290.0,4.1945,20.0,27494.24,567820000.0,0.035,0.053,0.063,0.7705,1.253,1.874,1169.36,74.1489,0.8513,17.15
1281,1281,2021-08-24,2.7242,2.9165,2.9463,2.5985,844240000.0,-0.0655,3138.3,586530000.0,35366.26,230480000.0,4486.23,3514.47,43020000000.0,4178.08,17980000.0,15905.85,42750000.0,6664.31,48960000.0,1808.5,114790.0,3.896,57630.0,67.54,335890.0,4.2415,20.0,27732.1,570720000.0,0.033,0.051,0.063,0.7982,1.297,1.915,1163.65,73.736,0.8506,17.22
1282,1282,2021-08-25,2.7402,2.7243,2.7958,2.6124,603580000.0,0.0058,3146.81,624690000.0,35405.5,239710000.0,4496.19,3540.38,45000000000.0,4181.12,17480000.0,15860.66,35540000.0,6676.48,48820000.0,1791.0,163460.0,3.897,39370.0,68.36,353740.0,4.2415,20.0,27724.8,514640000.0,0.033,0.051,0.066,0.8243,1.349,1.956,1163.87,73.9352,0.8493,16.79
1283,1283,2021-08-26,2.7402,2.7243,2.7958,2.6124,603580000.0,0.0058,3128.53,727720000.0,35213.12,239930000.0,4469.91,3501.66,50290000000.0,4169.87,20150000.0,15793.62,39680000.0,6666.03,50800000.0,1795.2,134530.0,4.184,76860.0,67.42,344290.0,4.2215,30.0,27742.29,484910000.0,0.03,0.051,0.066,0.8508,1.354,1.95,1170.53,74.2299,0.8508,18.84
1284,1284,2021-08-27,2.9459,2.5295,2.9459,2.4992,638380000.0,0.1621999999999999,3133.9,520670000.0,35455.8,242140000.0,4509.37,3522.16,45530000000.0,4190.98,14670000.0,15851.75,32130000.000000004,6681.92,43960000.0,1819.5,203640.0,4.37,4280.0,68.74,326060.0,4.2805,70.0,27641.14,492120000.0,0.035,0.051,0.068,0.8011,1.31,1.921,1161.23,73.5503,0.8477,16.39
1285,1285,2021-08-28,2.8467,2.946,2.9492,2.776,400800000.0,-0.0337,3133.9,520670000.0,35455.8,242140000.0,4509.37,3522.16,45530000000.0,4190.98,14670000.0,15851.75,32130000.000000004,6681.92,43960000.0,1819.5,203640.0,4.37,4280.0,68.74,326060.0,4.2805,70.0,27641.14,492120000.0,0.035,0.051,0.068,0.8011,1.31,1.921,1161.23,73.5503,0.8477,16.39
1286,1286,2021-08-29,2.8527,2.8464,2.9287,2.7251,396340000.0,0.0021,3133.9,520670000.0,35455.8,242140000.0,4509.37,3522.16,45530000000.0,4190.98,14670000.0,15851.75,32130000.000000004,6681.92,43960000.0,1819.5,203640.0,4.37,4280.0,68.74,326060.0,4.2805,70.0,27641.14,492120000.0,0.0456,0.0532,0.071,0.7963,1.309,1.917,1161.23,73.5503,0.8477,16.39
1287,1287,2021-08-30,2.7353,2.8527,2.8833,2.7226,390900000.0,-0.0412,3144.19,602860000.0,35399.84,246810000.0,4528.79,3528.15,51280000000.0,4198.8,11040000.0,15887.31,27220000.0,6687.3,37300000.0,1812.2,104880.0,4.305,167100.0,69.21,360800.0,4.3235,170.0,27789.29,586300000.0,0.035,0.051,0.066,0.7675,1.28,1.895,1164.34,73.5048,0.8475,16.19
1288,1288,2021-08-31,2.7693,2.734,2.8789,2.7068,392370000.0,0.0125,3199.27,661220000.0,35360.73,337240000.0,4522.68,3543.94,52420000000.0,4196.41,32960000.0,15835.09,75100000.0,6680.18,96780000.0,1818.1,170390.0,4.377,147420.0,68.5,325850.0,4.314,890.0,28089.54,758540000.0,0.035,0.058,0.068,0.7755,1.307,1.928,1158.73,73.2274,0.8467,16.48
1289,1289,2021-09-01,2.87,2.7693,2.9012,2.7226,331410000.0,0.0363,3207.02,746710000.0,35312.53,266570000.0,4524.09,3567.1,66730000000.00001,4227.27,28010000.0,15824.29,53320000.0,6758.69,75870000.0,1816.0,140120.0,4.615,241160.0,68.59,399500.0,4.236,920.0,28451.02,648040000.0,0.041,0.058,0.068,0.7756,1.299,1.915,1155.47,72.964,0.8446,16.11
1290,1290,2021-09-02,2.961,2.8695,3.0989,2.8368,555920000.0,0.0317,3175.85,757860000.0,35443.82,265180000.0,4536.95,3597.04,57270000000.0,4232.1,18500000.0,15840.59,37300000.0,6763.08,56090000.0,1811.5,113030.0,4.641,176850.0,69.99,403310.0,4.2665,910.0,28543.51,601420000.0,0.046,0.051,0.066,0.7692,1.285,1.898,1158.05,72.8758,0.842,16.41
1291,1291,2021-09-03,2.9652,2.961,3.0291,2.903,359200000.0,0.0014,3201.06,641510000.0,35369.09,223390000.0,4535.43,3581.73,61450000000.0,4201.98,22430000.0,15781.2,40900000.0,6689.99,63290000.0,1833.7,184980.0,4.712,110950.0,69.29,313090.0,4.2895,1100.0,29128.11,748760000.0,0.035,0.056,0.066,0.7853,1.326,1.946,1154.28,72.731,0.8415,16.41
1292,1292,2021-09-04,2.8302,2.9653,2.9653,2.807,128510000.0,-0.0455,3201.06,641510000.0,35369.09,223390000.0,4535.43,3581.73,61450000000.0,4201.98,22430000.0,15781.2,40900000.0,6689.99,63290000.0,1833.7,184980.0,4.712,110950.0,69.29,313090.0,4.2895,1100.0,29128.11,748760000.0,0.035,0.056,0.066,0.7853,1.326,1.946,1154.28,72.731,0.8415,16.41
1293,1293,2021-09-05,2.9112,2.8302,2.9552,2.824,283800000.0,0.0286,3201.06,641510000.0,35369.09,223390000.0,4535.43,3581.73,61450000000.0,4201.98,22430000.0,15781.2,40900000.0,6689.99,63290000.0,1833.7,184980.0,4.712,110950.0,69.29,313090.0,4.2895,1100.0,29128.11,748760000.0,0.035,0.056,0.066,0.7853,1.326,1.946,1154.28,72.731,0.8415,16.41
1294,1294,2021-09-06,2.8323,2.9106,2.9257,2.7968,324010000.0,-0.0271,3203.33,726190000.0,35369.09,223390000.0,4535.43,3621.86,52170000000.0,4246.13,14030000.0,15932.12,31920000.0,6743.5,41890000.0,1798.5,252480.0,4.712,110950.0,69.29,313090.0,4.2895,1100.0,29659.89,682790000.0,0.033,0.0507,0.0685,0.7901,1.336,1.952,1157.04,72.9965,0.8423,16.41
1295,1295,2021-09-07,2.5047,2.8323,2.8747,2.0316,1240000000.0,-0.1157,3187.42,760160000.0,35100.0,290730000.0,4520.03,3676.59,54770000000.0,4225.01,19620000.0,15843.09,45060000.0,6726.07,48020000.0,1798.5,252480.0,4.568,163660.0,68.35,481700.0,4.2475,210.0,29916.14,751540000.0,0.035,0.051,0.066,0.8238,1.377,1.993,1161.98,73.2829,0.8445,18.14
1296,1296,2021-09-08,2.4699,2.5047,2.5614,2.2011,785860000.0,-0.0139,3162.99,859890000.0,35031.07,261880000.0,4514.07,3675.19,58640000000.0,4177.15,28210000.0,15610.28,62580000.0,6668.89,68570000.0,1793.5,161260.0,4.914,244740.0,69.3,389330.0,4.1995,20.0,30181.21,825310000.0,0.043,0.053,0.074,0.8062,1.336,1.955,1166.54,73.1484,0.8462,17.96
1297,1297,2021-09-09,2.5161,2.4699,2.6202,2.3969,573390000.0,0.0187,3114.7,927370000.0,34879.38,262380000.0,4493.28,3693.13,60480000000.0,4177.11,23630000.0,15623.15,54610000.0,6684.72,63560000.0,1800.0,154130.0,5.031,234850.0,68.14,556450.0,4.2515,30.0,30008.19,788050000.0,0.046,0.051,0.074,0.7885,1.297,1.893,1169.64,72.9789,0.8455,18.8
1298,1298,2021-09-10,2.3825,2.5164,2.5848,2.2786,80920000.0,-0.0530999999999999,3125.76,723080000.0,34607.72,333230000.0,4458.58,3703.11,63520000000.0,4170.35,23730000.0,15609.81,55580000.0,6663.77,70640000.0,1792.1,136250.0,4.938,151040.0,69.72,411080.0,4.4035,30.0,30381.84,888240000.0,0.053,0.051,0.071,0.816,1.343,1.934,1170.23,73.1879,0.8463,20.95
1299,1299,2021-09-11,2.6354,2.3834,2.7945,2.3699,9740000.0,0.1061999999999999,3125.76,723080000.0,34607.72,333230000.0,4458.58,3703.11,63520000000.0,4170.35,23730000.0,15609.81,55580000.0,6663.77,70640000.0,1792.1,136250.0,4.938,151040.0,69.72,411080.0,4.4035,30.0,30381.84,888240000.0,0.053,0.051,0.071,0.816,1.343,1.934,1170.23,73.1879,0.8463,20.95
1300,1300,2021-09-12,2.5833,2.6352,2.7866,2.5061,837410000.0,-0.0197999999999999,3125.76,723080000.0,34607.72,333230000.0,4458.58,3703.11,63520000000.0,4170.35,23730000.0,15609.81,55580000.0,6663.77,70640000.0,1792.1,136250.0,4.938,151040.0,69.72,411080.0,4.4035,30.0,30381.84,888240000.0,0.0558,0.0507,0.0735,0.8176,1.341,1.935,1170.23,73.1879,0.8463,20.95
1301,1301,2021-09-13,2.4036,2.5829,2.5922,2.3112,683870000.0,-0.0696,3127.86,732270000.0,34869.63,334190000.0,4468.73,3715.37,55750000000.0,4189.53,25540000.0,15701.42,50520000.0,6676.93,61570000.0,1794.4,114310.0,5.231,201770.0,70.45,390940.0,4.318,30.0,30447.37,646300000.0,0.051,0.051,0.074,0.8063,1.326,1.906,1172.83,72.6412,0.8466,19.37
1302,1302,2021-09-14,2.3934,2.4029,2.4362,2.324,416790000.0,-0.0042,3148.83,713230000.0,34577.57,329180000.0,4443.05,3662.6,56500000000.0,4191.67,26400000.0,15722.99,51340000.0,6652.97,63630000.0,1807.1,197950.0,5.26,200940.0,70.46,414230.0,4.277,50.0,30670.1,790950000.0,0.048,0.051,0.071,0.7854,1.284,1.859,1172.23,72.9103,0.847,19.46
1303,1303,2021-09-15,2.5025,2.395,2.5811,2.3643,444870000.0,0.0455999999999999,3153.4,616560000.0,34814.39,324980000.0,4480.7,3656.22,47500000000.0,4145.94,33860000.0,15616.0,58970000.0,6583.62,81900000.0,1794.8,139300.0,5.46,279120.0,72.61,418670.0,4.3505,10.0,30511.71,685560000.0,0.041,0.048,0.071,0.7999,1.304,1.864,1166.23,72.2914,0.8461,18.18
1304,1304,2021-09-16,2.4176,2.5026,2.5119,2.3821,358130000.0,-0.0339,3130.09,612870000.0,34751.32,279310000.0,4473.76,3607.09,54670000000.0,4169.87,33370000.0,15651.75,54360000.0,6622.59,79570000.0,1756.7,255270.0,5.335,221140.0,72.61,298410.0,4.2405,40.0,30323.34,698640000.0,0.041,0.046,0.071,0.8404,1.336,1.881,1175.19,72.5456,0.8498,18.69
1305,1305,2021-09-17,2.3476,2.4171,2.4396,2.3227,235040000.0,-0.0289999999999999,3140.51,589240000.0,34584.88,577970000.0,4432.99,3613.97,51680000000.0,4130.84,69030000.0,15490.17,158390000.0,6570.19,214030000.0,1751.4,183250.0,5.105,164580.0,71.97,119930.0,4.2005,210.0,30500.05,978600000.0,0.056,0.046,0.071,0.8616,1.363,1.903,1180.69,72.8628,0.8526,20.81
1306,1306,2021-09-18,2.3719,2.3476,2.4374,2.3126,193890000.0,0.0104,3140.51,589240000.0,34584.88,577970000.0,4432.99,3613.97,51680000000.0,4130.84,69030000.0,15490.17,158390000.0,6570.19,214030000.0,1751.4,183250.0,5.105,164580.0,71.97,119930.0,4.2005,210.0,30500.05,978600000.0,0.056,0.046,0.071,0.8616,1.363,1.903,1180.69,72.8628,0.8526,20.81
1307,1307,2021-09-19,2.2827,2.3719,2.3959,2.2612,222620000.0,-0.0375999999999999,3140.51,589240000.0,34584.88,577970000.0,4432.99,3613.97,51680000000.0,4130.84,69030000.0,15490.17,158390000.0,6570.19,214030000.0,1751.4,183250.0,5.105,164580.0,71.97,119930.0,4.2005,210.0,30500.05,978600000.0,0.0558,0.0482,0.071,0.8616,1.363,1.903,1180.69,72.8628,0.8526,20.81
1308,1308,2021-09-20,2.2827,2.3719,2.3959,2.2612,222620000.0,-0.0375999999999999,3140.51,589240000.0,33970.47,441650000.0,4357.73,3613.97,51680000000.0,4043.63,50990000.0,15132.06,96690000.0,6455.81,120070000.0,1763.8,152450.0,4.985,156870.0,70.29,75840.0,4.078,60.0,30500.05,978600000.0,0.061,0.046,0.068,0.826,1.312,1.848,1185.67,73.4628,0.8526,25.71
1309,1309,2021-09-21,1.983,2.0684,2.2239,1.9132,795400000.0,-0.0412999999999999,3140.51,589240000.0,33919.84,307980000.0,4354.18,3613.97,51680000000.0,4097.51,36490000.0,15348.53,61550000.0,6552.73,136740000.0,1778.2,141620.0,4.805,163100.0,70.56,37610.0,4.086,20.0,29839.71,763110000.0,0.046,0.046,0.068,0.8341,1.328,1.86,1183.96,73.0868,0.8527,24.36
1310,1310,2021-09-22,2.2591,1.9842,2.2659,1.9691,564970000.0,0.1392,3140.51,589240000.0,34258.32,300080000.0,4395.64,3628.49,47230000000.0,4150.19,32150000.0,15506.74,54140000.0,6637.0,91080000.0,1778.8,172350.0,4.805,108780.0,72.23,381060.0,4.2065,30.0,29639.4,689910000.0,0.048,0.046,0.076,0.8536,1.304,1.813,1181.75,73.0185,0.8554,20.87
1311,1311,2021-09-23,2.3277,2.2577,2.3442,2.1808,355130000.0,0.0302999999999999,3127.58,623840000.0,34764.82,285870000.0,4448.98,3642.22,53500000000.0,4194.92,34080000.0,15643.97,54650000.0,6701.98,82930000.0,1749.8,225460.0,4.976,105200.0,73.3,403410.0,4.1945,40.0,29639.4,689910000.0,0.043,0.046,0.074,0.9482,1.435,1.946,1174.63,72.8258,0.8518,18.63
1312,1312,2021-09-24,2.278,2.3277,2.3436,2.07,656060000.0,-0.0213,3125.24,753220000.0,34798.0,256580000.0,4455.48,3613.07,50730000000.0,4158.51,26620000.0,15531.75,49970000.0,6638.46,70090000.0,1751.7,151550.0,5.14,47440.0,73.98,350380.0,4.236,100.0,30248.81,845850000.0,0.063,0.051,0.079,0.9485,1.453,1.985,1179.68,72.7358,0.8534,17.75
1313,1313,2021-09-25,2.2985,2.278,2.4553,2.2395,649940000.0,0.009,3125.24,753220000.0,34798.0,256580000.0,4455.48,3613.07,50730000000.0,4158.51,26620000.0,15531.75,49970000.0,6638.46,70090000.0,1751.7,151550.0,5.14,47440.0,73.98,350380.0,4.236,100.0,30248.81,845850000.0,0.063,0.051,0.079,0.9485,1.453,1.985,1179.68,72.7358,0.8534,17.75
1314,1314,2021-09-26,2.2084,2.2985,2.2999,2.149,452940000.0,-0.0392,3125.24,753220000.0,34798.0,256580000.0,4455.48,3613.07,50730000000.0,4158.51,26620000.0,15531.75,49970000.0,6638.46,70090000.0,1751.7,151550.0,5.14,47440.0,73.98,350380.0,4.236,100.0,30248.81,845850000.0,0.0608,0.0558,0.0786,0.9567,1.465,1.998,1179.68,72.7358,0.8534,17.75
1315,1315,2021-09-27,2.1307,2.209,2.2726,2.1293,288510000.0,-0.0352,3133.64,883230000.0,34869.37,292800000.0,4443.11,3582.83,51080000000.0,4165.48,38020000.0,15573.88,59040000.0,6650.91,89460000.0,1752.0,137570.0,5.706,63070.0,75.45,417830.0,4.2305,40.0,30240.06,746360000.0,0.061,0.053,0.079,0.9879,1.491,2.001,1177.94,72.5378,0.8549,18.76
1316,1316,2021-09-28,2.0367,2.1312,2.1716,2.03,289310000.0,-0.0441,3097.92,894910000.0,34299.99,380220000.0,4352.63,3602.22,44420000000.0,4058.82,42080000.0,15248.56,75180000.0,6506.5,117800000.0,1737.5,215840.0,5.841,5660.0,75.29,476140.0,4.184,10.0,30183.96,898060000.0,0.068,0.056,0.081,1.0244,1.546,2.096,1187.16,72.775,0.8558,23.25
1317,1317,2021-09-29,2.0658,2.037,2.1424,2.022,272690000.0,0.0143,3060.27,821560000.0,34390.72,291040000.0,4359.46,3536.29,45250000000.0,4080.22,28450000.0,15365.27,56300000.0,6560.8,86060000.0,1722.9,177390.0,5.477,226340.0,74.83,424190.0,4.142,100.0,29544.29,946520000.0,0.048,0.053,0.079,0.9954,1.524,2.069,1187.11,72.8545,0.8621,22.56
1318,1318,2021-09-30,2.1164,2.0655,2.1349,2.0515,250070000.0,0.0245,3068.82,885820000.0,33843.92,356200000.0,4307.54,3568.17,39560000000.0,4048.08,39720000.0,15260.69,74660000.0,6520.01,112650000.0,1757.0,246370.0,5.867,243240.0,75.03,583190.0,4.0295,80.0,29452.66,990270000.0,0.053,0.051,0.079,0.9713,1.492,2.05,1184.23,72.7514,0.8632,23.14
1319,1319,2021-10-01,2.2572,2.1162,2.2735,2.0929,328380000.0,0.0666,3019.18,855480000.0,34326.46,429160000.0,4357.05,3568.17,39560000000.0,4035.3,34490000.0,15156.44,66030000.0,6517.69,94020000.0,1758.4,151200.0,5.619,178940.0,75.88,389000.0,4.1185,160.0,28771.07,821610000.0,0.074,0.051,0.079,0.9296,1.465,2.033,1180.35,72.7254,0.8622,21.15
1320,1320,2021-10-02,2.2488,2.2554,2.3207,2.1938,274020000.0,-0.0037,3019.18,855480000.0,34326.46,429160000.0,4357.05,3568.17,39560000000.0,4035.3,34490000.0,15156.44,66030000.0,6517.69,94020000.0,1758.4,151200.0,5.619,178940.0,75.88,389000.0,4.1185,160.0,28771.07,821610000.0,0.074,0.051,0.079,0.9296,1.465,2.033,1180.35,72.7254,0.8622,21.15
1321,1321,2021-10-03,2.2511,2.2487,2.3081,2.222,193750000.0,0.001,3019.18,855480000.0,34326.46,429160000.0,4357.05,3568.17,39560000000.0,4035.3,34490000.0,15156.44,66030000.0,6517.69,94020000.0,1758.4,151200.0,5.619,178940.0,75.88,389000.0,4.1185,160.0,28771.07,821610000.0,0.109,0.0507,0.0786,0.9232,1.46,2.033,1180.35,72.7254,0.8622,21.15
1322,1322,2021-10-04,2.19,2.2511,2.2521,2.1512,192080000.0,-0.0271,3019.18,855480000.0,34002.92,400190000.0,4300.46,3568.17,39560000000.0,3996.41,26070000.0,15036.55,52650000.0,6477.66,73990000.0,1767.6,166180.0,5.766,209580.0,77.62,458010.0,4.1735,130.0,28444.89,764010000.0,0.144,0.051,0.079,0.9457,1.481,2.045,1184.12,72.4976,0.8603,22.96
1323,1323,2021-10-05,2.233,2.1902,2.2569,2.1799,168240000.0,0.0196,2962.17,840560000.0,34314.67,312430000.0,4345.72,3568.17,39560000000.0,4065.43,43060000.0,15194.49,60530000.0,6576.28,86150000.0,1760.9,151420.0,6.312,219520.0,78.93,449620.0,4.1275,20.0,27822.12,881940000.0,0.106,0.056,0.084,0.9764,1.528,2.098,1186.48,72.3589,0.8621,21.3
1324,1324,2021-10-06,2.2099,2.233,2.25,2.1125,235790000.0,-0.0104,2908.31,901720000.0,34416.99,323370000.0,4363.55,3568.17,39560000000.0,4012.65,45050000.0,14973.33,96190000.0,6493.12,98810000.0,1761.8,159220.0,5.675,274650.0,77.43,459060.0,4.0925,50.0,27528.87,1000000000.0,0.058,0.061,0.091,0.9878,1.528,2.082,1190.21,72.4043,0.8651,21.0
1325,1325,2021-10-07,2.2762,2.2101,2.3712,2.1521,324640000.0,0.03,2959.46,595380000.0,34754.94,277050000.0,4399.76,3568.17,39560000000.0,4098.34,44370000.0,15250.86,76330000.0,6600.19,91000000.0,1759.2,146410.0,5.677,239500.0,78.3,545010.0,4.0925,50.0,27678.21,795510000.0,0.02,0.061,0.094,1.0251,1.576,2.128,1190.88,71.6867,0.8655,19.54
1326,1326,2021-10-08,2.2348,2.2765,2.3109,2.2198,178970000.0,-0.0182,2956.3,668950000.0,34746.25,238080000.0,4391.36,3592.17,40720000000.0,4073.29,30080000.0,15206.13,59530000.0,6559.99,70180000.0,1757.4,240370.0,5.565,163350.0,79.35,662010.0,4.22,10.0,28048.94,826660000.0,0.018,0.061,0.094,1.0563,1.612,2.165,1196.79,71.8892,0.8642,18.77
1327,1327,2021-10-09,2.2656,2.2363,2.2998,2.2208,147260000.0,0.0138,2956.3,668950000.0,34746.25,238080000.0,4391.36,3592.17,40720000000.0,4073.29,30080000.0,15206.13,59530000.0,6559.99,70180000.0,1757.4,240370.0,5.565,163350.0,79.35,662010.0,4.22,10.0,28048.94,826660000.0,0.018,0.061,0.094,1.0563,1.612,2.165,1196.79,71.8892,0.8642,18.77
1328,1328,2021-10-10,2.1895,2.2679,2.2767,2.1658,189650000.0,-0.0336,2956.3,668950000.0,34746.25,238080000.0,4391.36,3592.17,40720000000.0,4073.29,30080000.0,15206.13,59530000.0,6559.99,70180000.0,1757.4,240370.0,5.565,163350.0,79.35,662010.0,4.22,10.0,28048.94,826660000.0,0.018,0.061,0.094,1.0563,1.612,2.165,1196.79,71.8892,0.8642,18.77
